STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/3/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/4/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/5/2020,,,0.02,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/6/2020,,,0.02,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/7/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/8/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/9/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/10/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/11/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/12/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/13/2020,,,0.35,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/14/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/15/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/16/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/17/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/18/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/19/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/20/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/21/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/22/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/23/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/24/2020,,,0.43,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/25/2020,,,0.1,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/26/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/27/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/28/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,2/29/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/1/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/2/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/3/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/4/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/5/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/6/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/7/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/8/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/9/2020,,,0.4,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/10/2020,,,0.94,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/11/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/12/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/13/2020,,,0.03,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/14/2020,,,0.45,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/15/2020,,,0.12,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/16/2020,,,0.08,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/17/2020,,,0.18,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/18/2020,,,0.41,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/19/2020,,,0.4,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/20/2020,,,0.4,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/21/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/22/2020,,,0.04,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/23/2020,,,0.18,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/24/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/25/2020,,,0.04,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/26/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/27/2020,,,0.96,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/28/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/29/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/30/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,3/31/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/1/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/2/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/3/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/4/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/5/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/6/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/7/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/8/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/9/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/10/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/11/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/12/2020,,,1.2,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/13/2020,,,0.51,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/14/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/15/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/16/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/17/2020,,,0.41,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/18/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/19/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/20/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/21/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/22/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/23/2020,,,0.24,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/24/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/25/2020,,,1.13,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/26/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/27/2020,,,0.24,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/28/2020,,,0.15,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/29/2020,,,0.04,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,4/30/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/1/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/2/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/3/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/4/2020,,,0.05,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/5/2020,,,0.88,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/6/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/7/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/8/2020,,,0.52,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/9/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/10/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/11/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/12/2020,,,0.03,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/13/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/14/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/15/2020,,,1.77,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/16/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/17/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/18/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/19/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/20/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/21/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/22/2020,,,0.01,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/23/2020,,,0.08,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/24/2020,,,0,,0,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/25/2020,,,0.02,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/26/2020,,,1.75,,,,,,,,
US1MOFSA095,"BLUE SPRINGS 0.9 NW, MO US",39.0303,-94.2863,294.1,5/27/2020,,,0.15,,,,,,,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,5/31/2019,,,0,,0,0,68,80,56,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/1/2019,,,0,,0,0,72,88,59,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/2/2019,,,0,,0,0,71,79,58,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/3/2019,,,0,,0,0,71,83,60,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/4/2019,,,0,,0,0,75,84,67,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/5/2019,,,0,,0,0,78,89,70,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/6/2019,,,0.06,,0,0,75,82,67,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/7/2019,,,0,,0,0,77,88,66,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/8/2019,,,0,,0,0,78,87,66,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/9/2019,,,0,,0,0,73,78,62,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/10/2019,,,0,,0,0,67,78,54,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/11/2019,,,0.06,,0,0,67,79,51,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/12/2019,,,0.51,,0,0,65,74,55,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/13/2019,,,0,,0,0,64,78,51,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/14/2019,,,0.03,,0,0,67,81,61,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/15/2019,,,1.1,,0,0,76,86,69,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/16/2019,,,0,,0,0,76,87,68,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/17/2019,,,0,,0,0,75,82,67,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/18/2019,,,0.17,,0,0,73,79,62,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/19/2019,,,0.15,,0,0,70,76,66,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/20/2019,,,0,,0,0,71,86,60,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/21/2019,,,2.02,,0,0,74,80,65,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/22/2019,,,2.84,,0,0,77,89,66,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/23/2019,,,0.7,,0,0,67,74,64,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/24/2019,,,0,,0,0,70,79,62,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/25/2019,,,0,,0,0,73,87,64,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/26/2019,,,0,,0,0,76,85,64,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/27/2019,,,0,,0,0,80,90,72,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/28/2019,,,0,,0,0,83,92,75,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/29/2019,,,0,,0,0,84,93,76,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,6/30/2019,,,0,,0,0,82,91,72,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/1/2019,,,0,,0,0,80,90,69,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/2/2019,,,0,,0,0,80,90,70,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/3/2019,,,0,,0,0,79,88,69,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/4/2019,,,0.12,,0,0,74,80,68,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/5/2019,,,0.89,,0,0,76,85,71,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/6/2019,,,0,,0,0,77,86,69,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/7/2019,,,0,,0,0,79,88,73,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/8/2019,,,0,,0,0,80,88,73,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/9/2019,,,0.11,,0,0,81,91,71,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/10/2019,,,0.36,,0,0,80,85,68,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/11/2019,,,0,,0,0,76,85,65,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/12/2019,,,0,,0,0,77,87,65,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/13/2019,,,0,,0,0,79,89,67,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/14/2019,,,0,,0,0,81,91,69,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/15/2019,,,0,,0,0,78,84,67,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/16/2019,,,0,,0,0,77,90,65,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/17/2019,,,0,,0,0,82,96,73,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/18/2019,,,0,,0,0,86,96,78,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/19/2019,,,0,,0,0,87,97,79,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/20/2019,,,0,,0,0,87,97,76,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/21/2019,,,0.68,,0,0,78,83,70,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/22/2019,,,0,,0,0,74,82,62,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/23/2019,,,0,,0,0,69,81,57,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/24/2019,,,0,,0,0,73,83,59,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/25/2019,,,0,,0,0,72,84,60,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/26/2019,,,0,,0,0,75,88,62,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/27/2019,,,0,,0,0,76,89,65,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/28/2019,,,0.22,,0,0,78,91,68,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/29/2019,,,0,,0,0,79,88,66,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/30/2019,,,0,,0,0,76,86,63,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,7/31/2019,,,0.11,,0,0,74,81,68,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,8/1/2019,,,0.02,,0,0,74,86,68,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,8/2/2019,,,0,,0,0,75,82,69,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,8/3/2019,,,0,,0,0,77,87,70,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,8/4/2019,,,0,,0,0,78,90,67,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,8/5/2019,,,0,,0,0,79,89,67,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,8/6/2019,,,0,,0,0,80,91,71,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,8/7/2019,,,0.36,,0,0,76,84,68,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,8/8/2019,,,0,,0,0,75,86,65,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,8/9/2019,,,0,,0,0,77,89,67,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,8/10/2019,,,0,,0,0,81,92,71,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,8/11/2019,,,0.13,,0,0,79,87,73,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,8/12/2019,,,0.04,,0,0,81,94,71,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,8/13/2019,,,0,,0,0,82,92,68,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,8/14/2019,,,0,,0,0,76,85,66,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,8/15/2019,,,0.26,,0,0,72,81,60,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,8/16/2019,,,0.81,,0,0,73,82,67,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,8/17/2019,,,0.72,,0,0,76,87,66,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,8/18/2019,,,0.52,,0,0,79,88,70,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,8/19/2019,,,0,,0,0,80,93,70,,
USW00003947,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",39.2972,-94.7306,306.3,8/20/2019,,,0,,0,0,84,92,78,,
